municipio_id,nome,tipo,endereco,latitude,longitude,codigo_inep
2300200,RAIMUNDO BATISTA DE OLIVEIRA EEIEF,Municipal,"ALTO DA BOA VISTA, S/N CAUASSU. ZONA RURAL. 62580-000 Acaraú - CE.",-2.8586542,-40.0632901,23000040
2300200,CORACI SOARES DE SOUSA EEIEF,Municipal,"LAGOA DO MATO, SN ARANAU. ZONA RURAL. 62580-000 Acaraú - CE.",-2.8248783,-40.2359374,23000066
2300200,ANSELMO JOSE DA SILVEIRA EEIEF,Municipal,"CARRAPATEIRAS, SN ZONA RURAL. ZONA RURAL. 62580-000 Acaraú - CE.",-2.8266392,-40.3263112,23000074
2300200,ARISTIDES FLORIANO DE OLIVEIRA EEIEF,Municipal,"CAJUEIRO DO BOI, SN ZONA RURAL. 62580-000 Acaraú - CE.",-2.9794124,-40.0416299,23000104
2300200,CAROLINO LOPES ARAUJO EEIEF,Municipal,"LAGOA DO CANEMA, 000 ZONA RURAL. 62580-000 Acaraú - CE.",-2.9944672,-40.1301276,23000147
2300200,ANTONIO LINO RODRIGUES EEIEF,Municipal,"CORREGO DO BURITI, ZONA RURAL. 62580-000 Acaraú - CE.",-2.9120029,-39.9792259,23000171
2300200,EXPEDITO JOSE DE FREITAS EEIEF,Municipal,"BARRINHA DE BAIXO, S/N ARANAU. ZONA RURAL. 62580-000 Acaraú - CE.",-2.8134437,-40.3528307,23000260
2300200,FRANCISCA ISAURA RIOS ROCHA EEIEF,Municipal,"RUA CAPITAO ANTONIO RAIMUNDO, 100 OUTRA BANDA. 62580-000 Acaraú - CE.",-2.8776999,-40.1217793,23000317
2300200,ROSA FERREIRA DIAS EEIEF,Municipal,"RUA MANOEL RATTES FONTELLES, 325 PREDIO. MONGUBAS. 62580-000 Acaraú - CE.",-2.8785335,-40.1140493,23000392
2300200,HUGO MARTINS DOS SANTOS EEIEF,Municipal,"AV. MANOEL DANIEL DA SILVEIRA, S/N JURITIANHA. ZONA URBANA. 62580-000 Acaraú - CE.",-2.8993231,-40.0042907,23000422
2300200,JOAO DOMINGUES DE SOUSA EEIEF,Municipal,"ALMECEGAS, S/N ZONA RURAL. 62580-000 Acaraú - CE.",-2.9128568,-40.0479152,23000449
2300200,JOAO LOURENCO PEREIRA ROCHA EEIEF,Municipal,"POVOADO DE CASTELHANO, SN ZONA RURAL. 62580-000 Acaraú - CE.",-2.8269664,-40.3584585,23000465
2300200,JOAO RIBEIRO RAMOS EEIEF,Municipal,"VILA PROGRESSO, ZONA RURAL. 62580-000 Acaraú - CE.",-2.95831,-40.12339,23000473
2300200,JOAQUIM JOSE RODRIGUES EEIEF,Municipal,"BARRINHA DE CIMA, SN ZONA RURAL. 62580-000 Acaraú - CE.",-2.832443,-40.1991648,23000481
2300200,JOAQUIM TIAGO DO NASCIMENTO EEIEF,Municipal,"CORREGO DE ANA VERISSIMO, ZONA RURAL. 62580-000 Acaraú - CE.",-2.8852881,-40.0327703,23000490
2300200,DEPUTADO JOSE FILOMENO EEIEF,Municipal,"AVENIDA NICODEMOS ARAUJO, 2055 PREDIO. PAULO IV. 62580-000 Acaraú - CE.",-2.8858717,-40.1009187,23000520
2300200,MANOEL EDGAR DA SILVEIRA EEIEF,Municipal,"CAUASSU, JURITIANHA. ZONA RURAL. 62580-000 Acaraú - CE.",-2.8668744,-40.0430027,23000562
2300200,HERMINIA FRANKLINA DA SILVEIRA EEIEF,Municipal,"RUA JOAO ALBUQUERQUE RIBEIRO, SN JURITIANHA. ZONA RURAL. 62580-000 Acaraú - CE.",-2.89991,-40.0066741,23000570
2300200,LUCIO TEIXEIRA VASCONCELOS EEIEF,Municipal,"CORREGO DAS VARAS, SN ZONA RURAL. 62580-000 Acaraú - CE.",-2.9431718,-40.12167,23000619
2300200,MARIA LEONETE BRANDAO EEIEF PROFª,Municipal,"RUA TEREZA CUNHA, 10 SITIO BURITI. 62580-000 Acaraú - CE.",-2.894952,-40.1117293,23000651
2300200,MARIA NAZARE VIANA EEIEF,Municipal,"AROEIRA, S/N LAGOA DO CARNEIRO. ZONA RURAL. 62580-000 Acaraú - CE.",-3.0214017,-40.01231,23000660
2300200,HIGINO DE SOUZA BRANDAO EEIEF,Municipal,"RUA PADRE JOAO BATISTA PEREIRA, 85 PREDIO. MORADA NOVA. 62580-000 Acaraú - CE.",-2.9144511,-40.1212137,23000708
2300200,DONA EULINA MAGALHAES EEF,Municipal,"AVENIDA JOSE MONTEIRO DE MELO, 480 SAGUIM. 62580-000 Acaraú - CE.",-2.8979647,-40.1194707,23000791
2300200,SOFIA NUNES DE FREITAS EEIEF,Municipal,"ALPARGATAS, ZONA RURAL. 62580-000 Acaraú - CE.",-3.0805048,-40.05365002,23000830
2300200,VIRGEM PODEROSA ESC,Privada,"TRAVESSA IRMAS CORDIMARIANAS, 55 CENTRO. 62580-000 Acaraú - CE.",-2.8820787,-40.118955,23000872
2300200,ANTONIO FERREIRA SALES EEIEF,Municipal,"SANTA FE, S/N ZONA RURAL. SANTA FE. 62580-000 Acaraú - CE.",-3.2826213,-39.9592617,23000910
2300200,RUFINA MAGALHAES DE FARIAS EEIEF,Municipal,"LOCALIDADE DE IMBE, S/N ZONA RURAL. IMBE. 62580-000 Acaraú - CE.",-2.869803,-40.1750957,23000929
2300200,LAURA FURTADO DO NASCIMENTO EEIEF,Municipal,"VOLTA DO RIO, SN PREDIO. ZONA RURAL. 62580-000 Acaraú - CE.",-2.8653339,-39.9558904,23000945
2300200,JOAO JAIME FERREIRA GOMES FILHO EEIEF,Municipal,"LAGOA DA VOLTA, S/N ZONA RURAL. 62580-000 Acaraú - CE.",-2.8255676,-40.2460219,23000953
2300200,JOSE AUGUSTO VASCONCELOS EEIEF,Municipal,"ILHA DOS COQUEIROS, ZONA RURAL. 62580-000 Acaraú - CE.",-2.8461991,-40.0460733,23000988
2300200,EEMTI MARIA CONCEICAO DE ARAUJO,Estadual,"RUA ANTONIO CANUTO, 191 ENTRADA DE ARANAU. CENTRO. 62585-000 Acaraú - CE.",-2.8228538,-40.2238089,23001011
2300200,MANOEL DUCA DA SILVEIRA EEIEF,Municipal,"RUA HORACIO OLIVEIRA, 1065 DISTRITO. LAGOA DO CARNEIRO. 62583-000 Acaraú - CE.",-3.0409587,-40.0545376,23001054
2300200,MANOEL JOAO DE ARAUJO EEIEF,Municipal,"RUA SAO JOAO, S/N SEDE DISTRITAL. 62580-000 Acaraú - CE.",-2.8226192,-40.2229808,23001070
2300200,RAIMUNDA DOMINGUES OLIVEIRA EEIEF,Municipal,"ESPRAIADO, SN JURITIANHA. ZONA RURAL. 62580-000 Acaraú - CE.",-2.8487516,-39.9992797,23001100
2300200,RAIMUNDO ROSA DO NASCIMENTO EEIEF,Municipal,"PEDRINHAS, ZONA RURAL. 62580-000 Acaraú - CE.",-3.0773698,-39.9995725,23001119
2302057,EEF ANTONIO MARCELINO FERREIRA,Municipal,"RUA SAO FRANCISCO, 12 CAUCAIA. 62410-000 Barroquinha - CE.",-3.01470893,-41.13267009,23001178
2302057,EEF CARMELITA VERAS DE PAULA,Municipal,"RUA AMBROZINA FELIX, 443 CENTRO. 62410-000 Barroquinha - CE.",-3.020735728,-41.13462961,23001232
2302057,JOSE MACHADO GOUVEIA EEIF,Municipal,"RUA CENTRAL, 37 CENTRO. CHAPADA. 62410-000 Barroquinha - CE.",-2.958807251,-41.19519129,23001380
2302057,EEF JOSE AUGUSTO FERREIRA,Municipal,"LAGOA DO MATO, 5 RUA DO ABC. 62410-000 Barroquinha - CE.",-3.0568117,-41.1348648,23001410
2302057,EEF FRANCISCO BENICIO DE VASCONCELOS,Municipal,"AVENIDA MARIA DIAMANTINA VERAS, 716 CENTRO. 62410-000 Barroquinha - CE.",-3.0219139,-41.1308895,23001631
2302057,EEF NOSSA SENHORA DE FATIMA,Municipal,"ARARAS, 159 PRACA DA MATRIZ. CENTRO. 62410-000 Barroquinha - CE.",-2.93585144,-41.16235033,23001704
2302057,EEF SANTO INACIO,Municipal,"LOCALIDADE DE LAGOA SALGADA, 123 62410-000 Barroquinha - CE.",-2.9232834,-41.146271,23001712
2302057,EEF SANTA ADELAIDE,Municipal,"AVENIDA JOAO OLDERNS FIUZA LIMA, 841 PRAIA. CENTRO. 62414-000 Barroquinha - CE.",-2.8941802,-41.2737441,23001739
2302057,EEF MANOEL COSTA VIANA,Municipal,"DISTRITO DE ARARAS, 232 SAO CAETANO. 62410-000 Barroquinha - CE.",-2.9376066,-41.1552881,23001747
2302057,EEIF NOSSA SENHORA DO PERPETUO SOCORRO,Municipal,"LOCALIDADE DE CURIMAS, S/N CURIMAS. 62414-000 Barroquinha - CE.",-2.8908363,-41.1839593,23001771
2302305,ANTONIO FAUSTINO DE MARIA EMETI,Municipal,"SAO GONCALO, SN ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23001798
2302305,MONSENHOR ODECIO EMEF,Municipal,"RUA CORONEL DUCA, 704 CHAPADINHA. 62570-000 Bela Cruz - CE.",,,23001801
2302305,CRECHE GERALDO FERREIRA ROCHA,Municipal,"CAJUEIRINHO, ZONA RURAL. 62570-000 Bela Cruz - CE.",-3.077777,-40.46861,23001810
2302305,FRANCISCO DE ASSIS ARAUJO EMETI,Municipal,"VARJOTA, ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23001844
2302305,FRANCISCO ROMAO EMEIEF,Municipal,"MATRIZ, ZONA RURAL. 62570-000 Bela Cruz - CE.",-3.08111,-40.345,23001879
2302305,FRANCISCO SALES DE SOUSA EMETI,Municipal,"BOM FUTURO, SN ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23001887
2302305,JOAO ADEODATO ARAUJO EMEIEF,Municipal,"LOCALIDADE DE LAGOA DO MATO, 62570-000 Bela Cruz - CE.",,,23001909
2302305,SAO JOAO BOSCO EMEIEF,Municipal,"ARATICUNS, SN ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23001925
2302305,JOAO DAMASCENO VASCONCELOS EMETI,Municipal,"RUA CAPITAO MIGUEL LOPES, 814 CENTRO. 62570-000 Bela Cruz - CE.",-3.054343,-40.17488,23001933
2302305,JOSE BATISTA DA ROCHA EMEF,Municipal,"CAJUEIRINHO, SN ZONA RURAL. 62570-000 Bela Cruz - CE.",-3.077777,-40.46861,23001968
2302305,JOSE FRANCISCO VASCONCELOS EMEIEF,Municipal,"SAO JOSE, S/N ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23001984
2302305,JOSE LUDGERO DA SILVEIRA CEMEJA,Municipal,"RAU SAO PAULO, S/Nº AREIAS. 62570-000 Bela Cruz - CE.",,,23002000
2302305,CRECHE CRIANCA FELIZ CEI,Municipal,"RUA CORONEL DUCA ALBANO, 685 CENTRO. 62570-000 Bela Cruz - CE.",,,23002050
2302305,FRANCISCO ADEODATO MORAIS EMEF,Municipal,"RUA DEPUTADO MANOEL RODRIGUES, 348 CORREGO GRANDE. 62570-000 Bela Cruz - CE.",,,23002077
2302305,MARCIANO DOS SANTOS DIAS EMEIEF,Municipal,"SAO GONCALO, ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23002107
2302305,EEMTI PROFESSORA MARIETA SANTOS,Estadual,"RUA SAO VICENTE, 699 CENTRO. 62570-000 Bela Cruz - CE.",-3.0550779,-40.1706355,23002115
2302305,MARIO LOUZADA EMETI,Municipal,"AVENIDA JOSE MILTON DE OLIVEIRA, 1467 CORREGO DOS REINALDOS. 62570-000 Bela Cruz - CE.",,,23002123
2302305,PAULO SARASATE EMETI,Municipal,"RUA JOSE XEREZ DE SOUSA, SN 0. CENTRO. 62570-000 Bela Cruz - CE.",-3.051030481,-40.17076475,23002131
2302305,CRISPIM JOSE DA SILVA EMEIEF,Municipal,"RIACHO DA PRATA, S/N ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23002182
2302305,FRANCISCO CIPRIANO SAMPAIO EMEIEF,Municipal,"SANTO ISIDIO, SN ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23002204
2302305,JOAO LUIS EMEIEF,Municipal,"BOA ESPERANCA, SN ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23002247
2302305,JOAO PEREIRA DO NASCIMENTO EMETI,Municipal,"JENIPAPEIRO, SN ZONA RURAL. 62570-000 Bela Cruz - CE.",-2.949166,-40.17722,23002255
2302305,JOSE LOPES DA SILVEIRA EMEF,Municipal,"LAGOA SECA, SN ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23002298
2302305,LUCIO MARQUES DE SOUZA EMEIEF,Municipal,"GUARDA, SN ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23002310
2302305,MIGUEL ABILIO DA COSTA EMEIEF,Municipal,"RIACHO DA PRATA I, ZONA RURAL. 62570-000 Bela Cruz - CE.",-2.983888,-40.26805,23002360
2302305,MINERVINO JOSE DE VASCONCELOS EMEF,Municipal,"RUA FRANCISCO GOMES, SN CENTRO. 62575-000 Bela Cruz - CE.",-2.9432,-40.2774,23002379
2302305,RAIMUNDO JOVINO VASCONCELOS EMEIEF,Municipal,"CORREGUINHO, SN ZONA RURAL. 62570-000 Bela Cruz - CE.",-2.980554,-40.175,23002409
2302305,SAO RAIMUNDO EMEIEF,Municipal,"AROEIRA, SN ZONA RURAL. 62570-000 Bela Cruz - CE.",,,23002417
2302602,EEMTI PROFESSOR IVAN PEREIRA DE CARVALHO,Estadual,"RUA RIACHUELO, 2231 CRUZEIRO. 62400-000 Camocim - CE.",-2.8963616,-40.8497586,23002468
2302602,ANTONIO MARTINS DE ARAUJO EEF,Municipal,"BOQUEIRAO DOS LIRAS, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.94768204,-40.93374939,23002484
2302602,AURELIA BEVILAQUA CEI,Municipal,"RUA BANDEIRANTES, 1273 BOA ESPERANCA. 62400-000 Camocim - CE.",-2.91070419,-40.86012206,23002492
2302602,JOSE MOACYR ROCHA AGUIAR CEI E BERCARIO,Municipal,"RUA DA REPUBLICA, 535 CRUZEIRO. 62400-000 Camocim - CE.",-2.898724,-40.8493555,23002522
2302602,ANTONIO DA SILVA CAMPOS EEF GENERAL,Municipal,"RUA SIQUEIRA CAMPOS, 575 SAO PEDRO. 62400-000 Camocim - CE.",-2.8905468,-40.8493597,23002530
2302602,CARLOS TREVIA EEF PREFEITO,Municipal,"RODDEPUTADO MURILO AGUIAR KM 05, S/N CE 085. FLAMENGA DOS REGINOS. 62400-000 Camocim - CE.",-2.950226,-40.8571031,23002549
2302602,CLETO POTIGUARA VERAS CEI GENERAL,Municipal,"RUA ESPLANADA DO PORTO, 115 COQUEIROS. 62400-000 Camocim - CE.",-2.90514053,-40.8383422,23002557
2302602,EDUARDO NORMANDIA DE ALBUQUERQUE EEF,Municipal,"RUA OLINDA II, 367 OLINDA. 62400-000 Camocim - CE.",-2.9151867,-40.8419645,23002573
2302602,EMILIA PESSOA VERAS EEF,Municipal,"RUA QUINTINO BOCAIUVA, S/N SAO PEDRO. 62400-000 Camocim - CE.",-2.8922094,-40.8476744,23002581
2302602,EEEP MONSENHOR EXPEDITO DA SILVEIRA DE SOUSA,Estadual,"KLEBER PESSOA NAVARRO VERAS, SN CIDADE COM DEUS. 62400-000 Camocim - CE.",-2.8983713,-40.861637,23002590
2302602,FRANCISCO FELIX DE ARAUJO EEF,Municipal,"PEREIROS, ZONA RURAL. 62400-000 Camocim - CE.",-2.98662557,-40.89657898,23002638
2302602,FRANCISCO OTTONI COELHO EEF,Municipal,"RUA BANDEIRANTES, S/N BOA ESPERANCA. 62400-000 Camocim - CE.",-2.9100644,-40.859392,23002646
2302602,FLAMENGA DOS GREGORIOS EEF,Municipal,"FLAMENGA DOS GREGORIOS, SN ZONA RURAL. 62400-000 Camocim - CE.",,,23002689
2302602,GEORGINA LEITAO MACEDO COLEGIO,Privada,"RUA EDILSON VERAS COELHO, 412 CENTRO. 62400-000 Camocim - CE.",-2.8980564,-40.8446505,23002719
2302602,IDELZUITE TAVARES CARNEIRO EEF,Municipal,"CESAR CALS, 408 CIDADE COM DEUS. 62400-000 Camocim - CE.",-2.8961099,-40.8648015,23002727
2302602,INACIO NOGUEIRA MAGALHAES CEI CLMONS,Municipal,"RUA JOAQUIM TAVORA, 782 BRASILIA. 62400-000 Camocim - CE.",-2.9089412,-40.8457828,23002735
2302602,JOAO PASCOAL DE MELO EEF,Municipal,"OLINDA II, 417 OLINDA. OLINDA. 62400-000 Camocim - CE.",-2.9153935,-40.8413733,23002751
2302602,JOAO PAULO DOS SANTOS EEF,Municipal,"CUPIM, SN ZONA RURAL. 62400-000 Camocim - CE.",,,23002760
2302602,JOAQUIM CENTRO EDUCACIONAL SAO,Municipal,"BOQUEIRAO DOS DOURADOS, SN ZONA RURAL. 62400-000 Camocim - CE.",,,23002778
2302602,JOSE BENTO XAVIER EEF,Municipal,"PRAIA DO MACEIO, SN MACEIO. 62400-000 Camocim - CE.",-2.87892852,-40.95643714,23002816
2302602,JOSE MARIA PARENTE VIANA CEI,Municipal,"RUA TABELIAO MARIO AGUIAR COELHO, S/N RODAGEM DO LAGO. 62400-000 Camocim - CE.",-2.8896353,-40.8534095,23002824
2302602,JOSE MARIA VERAS EEF,Municipal,"JACARANDA, SN ZONA RURAL. 62400-000 Camocim - CE.",-3.01340819,-40.90247983,23002832
2302602,JOSE INST SAO,Privada,"RUA SANTOS DUMONT, 451 CENTRO. 62400-000 Camocim - CE.",-2.9012286,-40.843483,23002859
2302602,JOVINO FERREIRA CHAVES EEF,Municipal,"CANGALHAS, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.91982562,-40.95541579,23002867
2302602,SITIO SANTA LUCIA EEF,Municipal,"FLAMENGA DOS VITURIANOS, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.95250642,-40.88657528,23002891
2302602,MANOEL FERREIRA DA SILVA EEF,Municipal,"FLAMENGA DOS FERREIRAS, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.938379,-40.88655806,23002956
2302602,MANOEL CESAR DE SIQUEIRA EEF,Municipal,"FLAMENGA DO ROSARIO, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.9246543,-40.88495252,23002972
2302602,MURILO ROCHA AGUIAR EEF DEP,Municipal,"FERROVIA KM 05, S/N ESCOLA. QUILOMETRO 05. 62400-000 Camocim - CE.",-2.9480956,-40.8355879,23003014
2302602,PEDRO APOSTOLO CEI,Municipal,"RUA 24 DE MAIO, 2510 SAO PEDRO. 62400-000 Camocim - CE.",-2.8923145,-40.846298,23003065
2302602,SAO PEDRO CEI,Municipal,"RUA ZEFERINO VERAS, 207 PREDIO. CENTRO. 62400-000 Camocim - CE.",-2.89695563,-40.84345491,23003081
2302602,RITINHA AGUIAR EEF,Municipal,"CAFUNDO, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.99653106,-40.88953392,23003111
2302602,UFANA EEF,Municipal,"COQUEIROS, SN ZONA RURAL. 62400-000 Camocim - CE.",,,23003154
2302602,CARLOS FONTENELE VERAS EEF,Municipal,"TAPUIU, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.94218983,-41.05709654,23003197
2302602,MANOEL CRISPIM DE BRITO EEF,Municipal,"TAPUIO, S/N ZONA RURAL. 62400-000 Camocim - CE.",-2.900344,-40.8393683,23003235
2302602,SEBASTIAO EEF SAO,Municipal,"RUA CENTRAL, 11 AMARELAS. 62400-000 Camocim - CE.",-2.9389142,-41.0399542,23003243
2302602,ANTONIO ALVES LUSTOSA EEF,Municipal,"GURIU, 62400-000 Camocim - CE.",-2.91942385,-40.52633861,23003260
2302602,ANTONIO FERREIRA DA SILVA EEF,Municipal,"CORREGO GRANDE, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.9064643,-40.6304216,23003278
2302602,ANTONIO EEF SANTO I,Municipal,"GURIU, S/N ZONA RURAL. 62400-000 Camocim - CE.",-2.8496398,-40.5883154,23003286
2302602,ANTONIO EEF SANTO II,Municipal,"GURIU, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.8505804,-40.594074,23003294
2302602,ANTONIO CEI SANTO III,Municipal,"POVOADO DO GURIU, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.906469,-40.6304213,23003308
2302602,ANTONIO MATIAS DE SOUSA EEF,Municipal,"LAGOA COMPRIDA, SN ZONA RURAL. 62400-000 Camocim - CE.",-3.04323535,-40.52566188,23003316
2302602,ANTONIO TEIXEIRA DE FRANCA EEF,Municipal,"LAGO GRANDE, S/N ESCOLA. ZONA RURAL. 62400-000 Camocim - CE.",-2.8903154,-40.6617881,23003359
2302602,O BABY CEI,Municipal,"VILA NOVA TATAJUBA, SN ZONA RURAL. 62400-000 Camocim - CE.",,,23003367
2302602,CASSIANO MARQUES DOS SANTOS EEF,Municipal,"CORGUINHO, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.88784865,-40.6387381,23003391
2302602,DOMINGOS MONTEIRO DIAS EEF,Municipal,"BOA ESPERANCA, SN ZONA RURAL. 62400-000 Camocim - CE.",,,23003448
2302602,FRANCISCO ALVES MONTEIRO EEF,Municipal,"FRECHEIRAS, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.92722938,-40.68972652,23003480
2302602,FRANCISCO BENEDITO DOS SANTOS EEF,Municipal,"BURITI, S/N ZONA RURAL. 62400-000 Camocim - CE.",-2.9400095,-40.6347695,23003499
2302602,FRANCISCO DAS CHAGAS MEDEIROS EEF,Municipal,"MOREIAS, SN ESCOLA. ZONA RURAL. 62400-000 Camocim - CE.",-2.8922629,-40.749651,23003502
2302602,SAO FRANCISCO EEF,Municipal,"CORREGO DO BRACO, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.89692122,-40.57901393,23003537
2302602,GREGORIO PEDRO ALEXANDRINO EEF,Municipal,"TATAJUBA, S/N ESCOLA. ZONA RURAL. 62400-000 Camocim - CE.",-2.8546516,-40.6923125,23003570
2302602,JOSE MARIA VERAS EEF,Municipal,"BAIXA DA TATAJUBA, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.87158399,-40.71131403,23003650
2302602,SANTA LUZIA EEF,Municipal,"CAJAZEIRAS, SN ZONA RURAL. 62400-000 Camocim - CE.",,,23003693
2302602,MANOEL MARQUES DE ALMEIDA EEF,Municipal,"VILA NOVA, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.86861212,-40.68276048,23003707
2302602,NOVA DE COITE EEF,Municipal,"COITE, SN ZONA RURAL. 62400-000 Camocim - CE.",-2.89256425,-40.71002258,23003740
2302602,PEDRO RODRIGUES ALEXANDRINO EEF,Municipal,"TUCUNS, S/N ZONA RURAL. 62400-000 Camocim - CE.",-2.9450683,-40.5984584,23003782
2302602,VICENTE DE PAULA AGUIAR EEF CEL,Municipal,"PEDRA BRANCA, S/N ZONA RURAL. ZONA RURAL. 62400-000 Camocim - CE.",-2.9675583,-40.5826444,23003812
2303907,PADRE AMADIO VITALLI EEFTI,Municipal,"RUA ANTONIO DURVAL DE BRITO, S/N PROX AO POSTO SAUDE. SALGADINHO. 62420-000 Chaval - CE.",-3.02619683,-41.24156106,23003863
2303907,EEF ANA BRITO DE OLIVEIRA,Municipal,"RUA JOSE ROMAO RIOS, S/N PREDIO PROPRIO. CENTRO. 62420-000 Chaval - CE.",-3.0363993,-41.2406398,23003871
2303907,ANTONIA CARNEIRO EEF,Municipal,"JOSE FILOMENO DE MARAES FILHO, CRUZEIRO. 62420-000 Chaval - CE.",,,23003898
2303907,SANTO ANTONIO EEF,Municipal,"AV. FRANCISCO PEREIRA FILHO, S/Nº CENTRO. 62420-000 Chaval - CE.",-3.042115,-41.2390467,23003910
2303907,CRIANCA FELIZ CENTRO INFANTIL,Municipal,"RUA MAJOR FIEL, 300 CENTRO. 62420-000 Chaval - CE.",-3.0333452,-41.2426208,23003928
2303907,FRANCISCO DE ASSIS DAMASCENO CARNEIRO EEF,Municipal,"RUA MAJOR FIEL, S/N CENTRO. 62420-000 Chaval - CE.",-3.0320455,-41.2418515,23003995
2303907,FRANCISCO PEREIRA FONTENELE EEF,Municipal,"TRAVESSA DOMICIO FERNANDES PEREIRA, S/N CENTRO. 62420-000 Chaval - CE.",-3.0408994,-41.2418594,23004010
2303907,EEMTI MONSENHOR JOSE CARNEIRO DA CUNHA,Estadual,"RUA EDUARDO MOTA, 201 CENTRO. 62420-000 Chaval - CE.",-3.0325757,-41.2438288,23004088
2303907,LIBORIO ADRIAO DE ARAUJO EEF,Municipal,"LOCALIDADE DE CAFUNDO, 62420-000 Chaval - CE.",-3.1147517,-41.2385183,23004100
2303907,MANOEL DA COSTA SILVA EEF,Municipal,"LOCALIDADE DO MOCAMBO, S/N ZONA RURAL. 62420-000 Chaval - CE.",-3.0523097,-41.1903657,23004118
2303907,SAO PEDRO EEF,Municipal,"VILA DO CARNEIRO, 177 COMUNIDADE. RURAL. 62420-000 Chaval - CE.",-3.171085,-41.3219605,23004126
2303907,RAIMUNDO ALVES DE SA EEF,Municipal,"LOCALIDADE DO RETIRO, PROXIMO A TIA HELENA. VILA-RETIRO. 62420-000 Chaval - CE.",-3.0817663,-41.2531211,23004134
2303907,MONSENHOR CARNEIRO EEF,Municipal,"VILA PASSAGEM DOS VAZ, ZONA RURAL. 62420-000 Chaval - CE.",-3.1314002,-41.17195,23004177
2304251,ANTO GREGORIO DO NASCIMENTO EEF,Municipal,"BELEM, RURAL. 62595-000 Cruz - CE.",-2.935785,-40.2163,23004207
2304251,ARTIDOURO MENDES SOUSA EEF,Municipal,"CEDRO, RURAL. 62595-000 Cruz - CE.",-2.897602,-40.27738,23004215
2304251,BERNARDINO JOSE DE VASCONCELOS EEF,Municipal,"LAGOA VELHA, RURAL. 62595-000 Cruz - CE.",-2.89087087,-40.21777162,23004223
2304251,SANTA CECILIA EEF,Municipal,"AROEIRA, SN RURAL. 62595-000 Cruz - CE.",-2.95763,-40.37582,23004231
2304251,EEMTI SAO FRANCISCO DA CRUZ,Estadual,"RUA PROFESSORA FILO, 86 CENTRO. 62595-000 Cruz - CE.",-2.919275,-40.1740783,23004258
2304251,FRANCISCO DAS CHAGAS E SILVEIRA EEF,Municipal,"POCO DOCE 2, RURAL. 62595-000 Cruz - CE.",-2.908556,-40.29625,23004266
2304251,FILOMENA MARTINS DOS SANTOS EEF,Municipal,"RUA TANCREDO NEVES, 900 CANEMA. 62595-000 Cruz - CE.",-2.91815899,-40.18289503,23004282
2304251,FILOMENO FREITAS VASCONCELOS EEF,Municipal,"AVENIDA TENENTE ALBANO, 865 TUCUNS. 62595-000 Cruz - CE.",-2.90973208,-40.17309983,23004290
2304251,JOAO EVANGELISTA DA CRUZ EEF,Municipal,"PARAGUAI, SN RURAL. 62595-000 Cruz - CE.",-2.908082,-40.41672,23004304
2304251,JOAQUIM JOSE MONTEIRO EEF,Municipal,"LAGOA DOS MONTEIROS, SN RURAL. 62595-000 Cruz - CE.",-2.913233,-40.37422,23004312
2304251,LUIS ALBANO DA SILVEIRA EEF,Municipal,"POCO DOCE 1, RURAL. 62595-000 Cruz - CE.",-2.892687,-40.31011,23004320
2304251,MARIA FILOMENA SOUSA EEF,Municipal,"CAJUEIRINHO 2, SN RURAL. 62595-000 Cruz - CE.",,,23004339
2304251,MACARIO JOSE DE FARIAS EEF,Municipal,"PITOMBEIRAS, PITOMBEIRAS. 62595-000 Cruz - CE.",-2.88133558,-40.16987825,23004347
2304251,PAULO FREIRE CEB,Municipal,"AVENIDA 14 DE JANEIRO, SN ANINGAS. 62595-000 Cruz - CE.",-2.93076454,-40.17925383,23004363
2304251,PEDRO MARQUES DA CUNHA EEF,Municipal,"SOLIDAO, RURAL. 62595-000 Cruz - CE.",,,23004371
2304251,RAIMUNDA ELVIRA BRANDAO EEF,Municipal,"LAGOA SALGADA, LAGOA SALGADA. 62595-000 Cruz - CE.",-2.89638732,-40.17626404,23004398
